gauge_id,p_mean,pet_mean,aridity,frac_snow,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
camelsch_2181,5.026310746064339,4.140081451060917,0.8236819528722235,0.1878495355581529,0.2410001927355934,0.9672182843210704,0.0277891854893908,1.1501416430594902,0.4543463381245722,2.988743809095002
camelsch_2185,4.145104038329911,5.911165639972622,1.4260596562382712,0.3279891506236655,-0.1102921902426957,1.288758587277832,0.0326488706365503,1.143884892086331,0.4619438740588638,2.9178555987894508
camelsch_2187,5.517796714579056,4.645822724161533,0.8419706206077503,0.1929481638849119,0.2277300628915672,0.9867939038752912,0.0259411362080766,1.1484848484848484,0.427378507871321,2.8708045977011496
camelsch_2199,3.5720616016427105,3.4642785763175907,0.9698261011860622,0.0857413119247179,0.1181914566800681,1.2889218655201595,0.0335386721423682,1.152941176470588,0.505886379192334,3.2848888888888887
camelsch_2200,5.077108145106092,2.6691129363449697,0.5257152024460562,0.4745759831787038,0.4858716462275208,0.8494956386589959,0.0305954825462012,1.2348066298342542,0.4319644079397672,2.908294930875576
camelsch_2202,4.009415468856947,3.1806379192334013,0.793292175365447,0.0,0.261467837891796,0.9179926496139325,0.0297056810403833,1.09873417721519,0.4858316221765913,3.1448825875055384
camelsch_2203,5.021078028747434,5.195099931553729,1.0346582749381623,0.3738614325848243,0.0722638678564112,1.196919807632932,0.0284736481861738,1.0976253298153034,0.4687200547570157,3.0626118067978534
camelsch_2205,4.62580013689254,3.587478439425051,0.7755368440615337,0.2132805107096895,0.2743430136286192,0.9914585929310143,0.0238193018480492,1.1189710610932475,0.4213552361396304,2.9010367577756835
camelsch_2206,4.081752908966462,6.723711156741958,1.6472607006592332,0.1468465625724594,-0.2255041350079757,1.1271913033860628,0.0520191649555099,1.3523131672597866,0.5726899383983572,3.6665205959684486
camelsch_2210,4.688347022587269,3.4119527720739224,0.7277517546452934,0.1475362817196886,0.304964761533043,1.0188052830588457,0.0266940451745379,1.1174785100286533,0.464476386036961,3.143121815655396
camelsch_2215,4.4967871321013,4.663514715947982,1.0370770461106469,0.2262699806857563,0.069799539338722,1.1398478386127464,0.028747433264887,1.12,0.4750171115674196,3.0899376669634906
camelsch_2217,4.528026009582478,3.4230403832991105,0.7559674736971628,0.3938985757271765,0.2844832004259656,1.172995731548858,0.0305954825462012,1.1550387596899223,0.4438740588637919,2.9926165205353024
camelsch_2219,4.99498288843258,2.793420944558522,0.559245348172773,0.3934533547997805,0.4619302795784577,1.0479258860690075,0.0321013004791238,1.193384223918575,0.4604380561259411,2.992437722419929
camelsch_2232,5.563657084188912,5.788737166324435,1.0404554196510722,0.4573184949711621,0.056060925110589,1.1879337668077987,0.0293634496919917,1.2292263610315186,0.4511978097193703,2.98415572657311
camelsch_2239,3.093927446954141,2.955509924709104,0.9552615487537356,0.4230402174444271,0.1980243650008811,1.3651332401562528,0.0353867214236824,1.183066361556064,0.5205338809034907,3.2021052631578946
camelsch_2243,5.282516084873374,3.8593093771389455,0.7305816613015492,0.197868896780017,0.3219661582485908,0.899344177069247,0.024229979466119,1.153094462540717,0.4210814510609171,2.854756380510441
camelsch_2244,4.628492813141683,1.432154688569473,0.3094213918844499,0.4269410476037743,0.721964862301923,0.8569842553810046,0.0378507871321013,1.304245283018868,0.4552361396303901,3.016326530612245
camelsch_2247,4.897414099931554,3.423105407255305,0.6989618066610186,0.1514527973786639,0.3275723942199731,1.0165344045246052,0.0275838466803559,1.1225626740947074,0.4670773442847364,3.176908752327747
camelsch_2251,4.557887063655032,8.429859685147159,1.849510434860828,0.2183991981750159,-0.3047190748664928,1.0348090646784702,0.0299794661190965,1.1173469387755102,0.4788501026694045,3.1246092005359536
camelsch_2252,4.557887063655032,8.429859685147159,1.849510434860828,0.2183991981750159,-0.3047190748664928,1.0348090646784702,0.0299794661190965,1.1173469387755102,0.4788501026694045,3.1246092005359536
camelsch_2256,3.684703627652293,1.6780711841204656,0.4554155106335235,0.4924769933471915,0.5922455769985878,0.8637449074679688,0.0381245722108145,1.229580573951435,0.4953456536618754,3.07564810879728
camelsch_2262,3.460015058179329,2.24833196440794,0.6498040981333242,0.4994696902457419,0.4172046901536819,1.1349651778192675,0.036892539356605,1.2334096109839816,0.5073921971252566,3.126528890763391
camelsch_2263,3.345501711156742,2.943251882272416,0.8797639745503989,0.5018215367945917,0.2402101626946537,1.2907674292310602,0.0357289527720739,1.2,0.5154004106776181,3.192030521407376
camelsch_2265,3.5180212183436,3.046518138261465,0.8659749186208336,0.4117632143291239,0.2439496369520437,1.252491419567371,0.0317590691307323,1.16,0.4721423682409308,2.9913269731136167
camelsch_2268,5.392248459958933,1.4720650239561943,0.2729965124729073,0.4250855056006761,0.7513496163843465,0.4645329412487994,0.0318275154004106,1.263586956521739,0.420807665982204,2.929013816102906
camelsch_2269,4.9159397672826834,2.0485188227241617,0.416709504123256,0.5591565684361008,0.5884304941564211,0.7648280494481917,0.0325119780971937,1.25,0.4388774811772758,2.907936507936508
camelsch_2270,4.819630390143736,3.4058158795345657,0.7066549929844297,0.150837952566586,0.3213436475936302,1.019700289422944,0.0273100616016427,1.1303116147308785,0.4655030800821355,3.1486111111111112
camelsch_2276,5.451594113620808,4.600309377138946,0.843846640314816,0.2704780596215652,0.2283959679386044,1.1052063860728225,0.0288843258042436,1.1561643835616435,0.4308008213552361,2.8898071625344355
camelsch_2282,4.258520876112252,7.576373032169748,1.7791090504378309,0.2107499735281841,-0.2713916844882392,1.107003926718875,0.0290896646132785,1.1548913043478262,0.4663244353182751,3.002644336712208
camelsch_2283,4.258520876112252,7.576373032169748,1.7791090504378309,0.2107499735281841,-0.2713916844882392,1.107003926718875,0.0290896646132785,1.1548913043478262,0.4663244353182751,3.002644336712208
camelsch_2288,4.265229979466119,4.388992470910336,1.0290166045066833,0.2673795221507379,0.0831615146505027,1.1133106981917391,0.0248459958932238,1.159744408945687,0.4166324435318275,2.820667284522706
camelsch_2289,4.383028747433265,3.8131663244353184,0.8699843291396019,0.2080576323042285,0.1968822422452969,1.048534780406377,0.0216290212183436,1.1126760563380282,0.4113620807665982,2.8483412322274884
camelsch_2290,4.609003422313483,3.387109514031485,0.7348897806483575,0.1504110791571664,0.2977901015943803,1.0404930260357663,0.0267624914442162,1.1107954545454546,0.4663928815879534,3.125688073394496
camelsch_2299,5.400687200547571,2.9844839151266256,0.5526118814702009,0.4106063176258639,0.4938460664932656,0.8268141241016114,0.0314852840520191,1.1704834605597965,0.4382614647501711,2.9210766423357666
camelsch_2300,5.712620123203286,4.721485284052019,0.8265008318817636,0.3418711874057467,0.2372877506590841,1.059266980692529,0.0278576317590691,1.1797101449275362,0.4279945242984257,2.814131413141314
camelsch_2303,5.304206707734428,4.198032854209445,0.7914534793842036,0.1878377331521699,0.2700815839804667,0.9394220433734112,0.0258726899383983,1.1559633027522935,0.4385352498288843,2.920237010027347
camelsch_2304,3.161908966461328,3.2268720054757014,1.020545512126833,0.4205416143082963,0.1528593037700973,1.3862453438335276,0.0337440109514031,1.1794258373205742,0.4923340177960301,3.036302237230899
camelsch_2305,4.858271731690623,3.85403832991102,0.7932941059618044,0.1851784713802199,0.2663645784646163,0.9442108299210508,0.0300479123887748,1.1552631578947368,0.4752224503764545,3.034527972027972
camelsch_2307,4.011740588637919,3.9230410677618073,0.9778900158381808,0.1409349155731554,0.1076863961797696,1.08942508545093,0.0279945242984257,1.1144414168937329,0.4766598220396988,3.1033868092691623
camelsch_2308,4.599396303901437,3.0182265571526345,0.6562223295679966,0.1929113103265424,0.397380472769286,0.8544685918739046,0.0335386721423682,1.1395348837209305,0.4896646132785763,3.107732406602954
camelsch_2309,4.201915811088296,2.3066481861738533,0.5489515473125178,0.1303394102459122,0.5015093167208463,0.737831723697428,0.033264887063655,1.173913043478261,0.499315537303217,3.158008658008658
camelsch_2312,4.023088980150582,2.6393203285420945,0.6560432398001067,0.0646027785919892,0.397673938707322,0.8505483035716415,0.0319644079397672,1.1704260651629073,0.4954140999315537,3.1346903421394545
camelsch_2319,3.394922655715263,3.1674668035592064,0.9330011681494008,0.4145705692566196,0.2001796741378958,1.3069089352706535,0.0317590691307323,1.15136476426799,0.4806297056810404,2.994456289978678
camelsch_2321,4.427559890485969,4.902162902121834,1.107192906109684,0.0420513100424678,0.0189848443832227,1.1199838682913703,0.0550992470910335,1.3784246575342465,0.5818617385352498,3.8086917562724016
camelsch_2327,3.9316365503080086,4.009002053388091,1.0196776843663289,0.4032416619956661,0.1067541037567283,1.2077035217657208,0.02943189596167,1.162162162162162,0.4542778918548939,2.8843980877879183
camelsch_2342,4.766757015742643,1.8896605065023957,0.3964247601171241,0.3509719254651664,0.6363821604467613,0.9486198763226066,0.036208076659822,1.2839805825242718,0.4325119780971937,2.8463963963963965
camelsch_2343,3.776872005475702,3.3776153319644084,0.8942890643547221,0.0710162200949537,0.1808706186030622,1.1115959550324588,0.0321013004791238,1.1383495145631068,0.4872005475701574,3.0800519255733447
camelsch_2346,5.145607802874744,1.99911498973306,0.3885090092984148,0.4465825642195837,0.6363110055416018,0.6863427166421735,0.0321697467488021,1.266846361185984,0.4170431211498973,2.802667893284269
camelsch_2347,3.914607118412046,5.783962354551677,1.4775332950648523,0.1489373202148324,-0.150321293428128,1.1824961463334285,0.0523613963039014,1.353982300884956,0.5759069130732375,3.7082415160863818
camelsch_2349,4.5793449691991785,3.171436687200548,0.6925524738869278,0.0,0.3426781960365834,0.9612168048280262,0.059069130732375,1.387459807073955,0.6198494182067077,4.389723703344644
camelsch_2351,4.61415537303217,1.3645311430527036,0.2957271770750989,0.6182070883842449,0.7316674401403169,0.6743521393103424,0.0354551676933607,1.3248081841432224,0.4535934291581109,3.052510363887609
camelsch_2352,5.387073921971252,3.59758932238193,0.6678188149060131,0.4076932643671769,0.3810458627332156,0.9048168053097948,0.0298425735797399,1.1626666666666667,0.4232717316906229,2.839302112029385
camelsch_2355,4.002616016427106,4.849614647501711,1.211611263133522,0.4029642032038557,-0.0145643575893588,1.2302438167472314,0.0307323750855578,1.1632124352331603,0.4559890485968514,2.8952629291612344
camelsch_2356,5.224703627652294,2.759277891854894,0.5281214186487297,0.4088351412094775,0.521322038100092,0.9948066212110346,0.0409308692676249,1.368421052631579,0.4422313483915127,2.832529592284086
camelsch_2364,5.287580424366872,2.168089664613279,0.4100343617700875,0.4171358285021919,0.6323725647235346,0.7363565817147937,0.0369609856262833,1.3235294117647058,0.4484599589322381,2.9633649932157398
camelsch_2366,3.2175126625598907,2.822350444900753,0.8771839432809746,0.4198424187787036,0.2519352005024926,1.3227295700140738,0.0396303901437371,1.2319148936170212,0.5340862422997946,3.295185810810811
camelsch_2368,5.139532511978097,4.931375770020534,0.9594988957706878,0.3037914928197446,0.1488845327039485,1.1739805658690208,0.0461327857631759,1.3727087576374746,0.4678986995208761,2.967013888888889
camelsch_2369,3.6923353867214233,2.993148528405202,0.8106383128600194,0.0,0.2290348749700607,1.1980208708404856,0.0369609856262833,1.1464968152866242,0.5201916495550992,3.3583738400353518
camelsch_2370,4.78984052019165,3.4133579739904176,0.7126245559954141,0.1504039585644995,0.3162933759742585,1.022084129392182,0.0271731690622861,1.1278409090909092,0.4653661875427789,3.143319463707813
camelsch_2371,4.9941143052703625,3.303340177960301,0.6614466502046695,0.2569169172316989,0.3478044587363332,1.0957691003816084,0.0341546885694729,1.1315192743764173,0.4856262833675565,3.2279344858962693
camelsch_2372,5.802809034907599,4.334116358658453,0.7468997053988815,0.3289288606064823,0.3029648560954325,0.9565909820444608,0.0238193018480492,1.152317880794702,0.4098562628336755,2.8020589611605056
camelsch_2374,5.2607734428473645,4.445247091033538,0.8449797618784307,0.1847308817358473,0.2199883943944175,0.9481730060073884,0.0281314168377823,1.154494382022472,0.4506502395619439,2.9564436461607544
camelsch_2378,4.705159479808351,3.3060212183436004,0.7026374414153249,0.1550642578888843,0.320922933552142,1.0610743380829606,0.031690622861054,1.1265206812652069,0.4839835728952772,3.25852534562212
camelsch_2386,3.857774811772758,2.69676180698152,0.6990459367280385,0.0668211214537847,0.3582489031765916,0.9576878617499104,0.0326488706365503,1.1521739130434785,0.5019164955509925,3.1662348877374784
camelsch_2387,4.00733401779603,4.412953456536619,1.1012192736964994,0.4084817518488796,0.0608441090802237,1.2738534047106924,0.0340862422997946,1.2087378640776698,0.4545516769336071,2.9463176574977816
camelsch_2392,4.2630075290896645,4.3874202600958245,1.029184262555766,0.2674192641079416,0.0830572317458853,1.1134387192901856,0.0248459958932238,1.159744408945687,0.4169062286105407,2.8212135247799908
camelsch_2403,3.644101300479124,2.8659671457905542,0.7864674742751357,0.4079074335607405,0.3026840809565725,1.1941661507922747,0.0347707049965776,1.2066508313539193,0.4841204654346338,3.0369257191927868
camelsch_2409,5.3325058179329226,5.509029431895962,1.0331033138997054,0.2554941094826158,0.0677683290778948,1.0564523182982994,0.0282683093771389,1.119241192411924,0.4587268993839836,3.0
camelsch_2410,5.23792334017796,3.561058179329226,0.679860690593505,0.1964249564079203,0.3796541520997593,0.9198983576566316,0.028062970568104,1.1714285714285717,0.4371663244353183,2.8796212804328225
camelsch_2412,4.307644079397673,2.8343052703627656,0.6579710900254041,0.2345410747500768,0.3733145228852089,0.9993104784699172,0.0321697467488021,1.1352657004830915,0.4955509924709103,3.1657192829033667
camelsch_2414,4.290360027378508,2.7556002737850798,0.6422771646669484,0.1259984615823575,0.4127429848631643,0.8574247484837328,0.0316221765913757,1.1464019851116625,0.4900752908966461,3.107638888888889
camelsch_2415,3.4975106091718007,3.0629014373716634,0.8757375686980257,0.0,0.1997132740427218,1.117064842475929,0.0354551676933607,1.1614349775784754,0.5232717316906229,3.3066608996539792
camelsch_2416,4.374657768651608,2.521123203285421,0.5763018129901626,0.0,0.4707603838893132,0.8230779183280206,0.0321013004791238,1.1247002398081534,0.4787132101300479,3.098803721754541
camelsch_2417,4.492986995208761,2.6200787132101304,0.5831485192376774,0.0,0.4613791206252779,0.8174429961001322,0.0322381930184804,1.1432038834951457,0.473305954825462,3.059734513274336
camelsch_2418,3.948382614647501,3.99562765229295,1.0119656685424006,0.4080721482755892,0.1220447950529328,1.2634697976379967,0.0357289527720739,1.231132075471698,0.4758384668035592,3.019982623805386
camelsch_2419,5.3556940451745385,2.0588172484599587,0.3844165165325203,0.4353331971419273,0.6454339198776005,0.6927931247819791,0.0334017796030116,1.2944297082228118,0.430321697467488,2.914696337505795
camelsch_2420,4.128217659137577,4.3937419575633125,1.0643193553125796,0.3105029652085411,0.0925743244257508,1.2538657526620458,0.0463381245722108,1.309477756286267,0.5156057494866529,3.2288898414059157
camelsch_2426,5.870889801505817,5.165008213552362,0.8797658256551835,0.3243475146452495,0.1819089202187645,1.103129767865327,0.0249144421629021,1.1779935275080906,0.4107460643394935,2.818694222639737
camelsch_2430,4.962674880219027,2.404361396303901,0.4844890012617117,0.3975957825509706,0.5703880599281052,0.8151924163314105,0.0370294318959616,1.2729411764705882,0.4453114305270362,2.9830353049060063
camelsch_2432,4.056778918548939,2.6687180013689256,0.6578416164525658,0.0,0.3596406272981753,0.9966246989134552,0.0347022587268993,1.1316964285714286,0.5054072553045859,3.320143884892086
camelsch_2433,4.213730321697468,2.9412607802874744,0.698018277330717,0.0,0.3172853133346172,1.0450733160785894,0.0358658453114305,1.1317494600431963,0.5027378507871321,3.301123595505618
camelsch_2434,4.091663244353183,3.144858316221766,0.7686014533483219,0.0,0.2857123015992033,0.8809086625395605,0.0288843258042436,1.1134564643799472,0.4763175906913073,3.0915148822745446
camelsch_2436,5.025917180013689,2.1912286105407257,0.4359858175249035,0.134737787110745,0.6061918858290094,0.653064249607891,0.0304585900068446,1.1439588688946016,0.448870636550308,2.9580514208389714
camelsch_2437,3.693506502395619,2.993820670773443,0.8105632598268453,0.0843473294035369,0.2244335820372596,1.2006155514352557,0.0400410677618069,1.1561264822134387,0.5373716632443531,3.409031697785497
camelsch_2450,4.098216290212184,3.3820068446269675,0.8252387392789035,0.067970513610473,0.236782647433672,1.0080418291263515,0.028747433264887,1.1320754716981132,0.4685147159479808,3.039520426287744
camelsch_2457,5.387637919233402,2.8450465434633814,0.5280693665969666,0.4294276550833997,0.5040631376096149,0.7182621656180163,0.0265571526351813,1.1582089552238806,0.4177275838466803,2.8639136555607694
